customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5767-VRNL,Male,0,No,Yes,54,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),111.18,6472.21,No
5768-WYAO,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),118.75,4486.0,No
5769-XFNR,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.67,847.59,No
5770-YMAU,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,4492.05,Yes
5771-ZTNX,Female,0,No,No,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.76,1398.67,No
5772-AAAA,Male,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.92,48.39,No
5773-BHND,Female,0,No,Yes,36,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.86,2590.54,No
5774-COAG,Male,1,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,883.42,No
5775-DVNJ,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,118.75,208.5,No
5776-ECAM,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Mailed check,96.28,2023.11,Yes
5777-FJNP,Male,0,No,No,54,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.31,3024.2,No
5778-GQAS,Female,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,88.57,4895.77,Yes
5779-HXNV,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,54.55,3408.57,No
5780-IEAY,Female,0,Yes,No,59,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,97.9,5925.23,No
5781-JLNB,Male,1,No,No,48,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.43,3681.29,No
5782-KSAE,Female,0,No,No,23,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),34.97,775.94,No
5783-LZNH,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.01,1426.96,No
5784-MGAK,Male,0,No,No,66,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,76.2,5468.95,No
5785-NNNN,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,486.82,No
5786-OUAQ,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),21.9,1038.79,No
5787-PBNT,Female,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),30.7,876.69,No
5788-QIAW,Female,0,Yes,Yes,12,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,52.64,653.45,No
5789-RPNZ,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,76.21,6010.1,No
5790-SWAC,Male,0,Yes,No,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.45,1073.04,Yes
5791-TDNF,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,97.72,541.8,No
5792-UKAI,Female,0,No,Yes,1,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),69.68,72.0,No
5793-VRNL,Female,1,Yes,Yes,1,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,81.8,73.6,No
5794-WYAO,Male,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,41.01,2398.4,Yes
5795-XFNR,Female,0,No,No,30,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,49.45,1406.19,Yes
5796-YMAU,Male,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,70.67,306.32,Yes
5797-ZTNX,Female,1,Yes,No,20,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),64.47,1350.75,Yes
5798-AAAA,Female,0,No,Yes,65,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,44.85,2592.29,No
5799-BHND,Male,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.69,22.72,No
5800-COAG,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.59,2380.56,No
5801-DVNJ,Male,0,No,No,58,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,44.88,2717.92,Yes
5802-ECAM,Male,0,No,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,1126.03,No
5803-FJNP,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),55.59,57.38,Yes
5804-GQAS,Male,1,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,101.57,3388.68,No
5805-HXNV,Male,0,Yes,Yes,49,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,81.76,4023.98,No
5806-IEAY,Male,0,No,No,14,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),75.08,1048.21,No
5807-JLNB,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),93.61,6206.19,No
5808-KSAE,Female,0,Yes,No,61,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,56.23,3003.64,No
5809-LZNH,Male,1,No,No,2,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,66.96,117.96,Yes
5810-MGAK,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),115.51,7685.93,Yes
5811-NNNN,Female,0,No,Yes,37,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.18,1636.73,No
5812-OUAQ,Female,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.52,1109.3,Yes
5813-PBNT,Male,0,Yes,Yes,50,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),62.37,3449.53,No
5814-QIAW,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),73.05,136.8,No
5815-RPNZ,Male,0,Yes,Yes,44,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.14,3924.41,No
5816-SWAC,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.99,1548.42,No
5817-TDNF,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,115.52,5798.21,No
5818-UKAI,Female,1,Yes,Yes,8,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.59,636.69,Yes
5819-VRNL,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),70.78,4689.31,No
5820-WYAO,Female,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1279.1,No
5821-XFNR,Male,0,No,Yes,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,107.81,3081.57,No
5822-YMAU,Female,0,No,No,65,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,100.63,6088.55,No
5823-ZTNX,Female,0,No,No,64,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,36.96,2078.66,Yes
5824-AAAA,Male,0,No,Yes,2,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.58,188.27,No
5825-BHND,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.75,3382.38,No
5826-COAG,Female,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,25.13,53.19,No
5827-DVNJ,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.59,34.83,Yes
5828-ECAM,Male,1,Yes,No,4,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,118.75,502.41,Yes
5829-FJNP,Female,0,No,No,56,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,118.75,6776.77,Yes
5830-GQAS,Female,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),74.6,4214.22,No
5831-HXNV,Male,1,Yes,No,6,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.12,589.05,No
5832-IEAY,Female,0,No,No,41,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),97.11,3748.76,No
5833-JLNB,Male,0,No,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,95.04,5115.59,No
5834-KSAE,Female,0,Yes,No,1,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),18.36,17.0,No
5835-LZNH,Female,0,Yes,No,2,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),47.43,93.6,Yes
5836-MGAK,Female,0,No,Yes,12,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,51.58,528.28,Yes
5837-NNNN,Male,0,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,117.0,4942.27,No
5838-OUAQ,Female,0,Yes,No,8,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),88.03,729.62,No
5839-PBNT,Female,0,No,Yes,2,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,42.42,85.29,No
5840-QIAW,Male,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),50.27,2724.45,Yes
5841-RPNZ,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,24.23,1179.28,No
5842-SWAC,Male,0,No,Yes,4,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,54.33,240.97,No
5843-TDNF,Male,0,No,No,72,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.75,6694.01,No
5844-UKAI,Female,0,Yes,No,12,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.39,693.22,Yes
5845-VRNL,Male,1,No,No,50,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,57.41,3287.82,No
5846-WYAO,Male,0,Yes,No,64,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,118.75,8430.34,No
5847-XFNR,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Electronic check,118.75,4871.69,No
5848-YMAU,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,21.9,1728.6,No
5849-ZTNX,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,114.88,9475.92,Yes
5850-AAAA,Male,1,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.91,408.08,No
5851-BHND,Female,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.1,107.68,Yes
5852-COAG,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,96.76,686.47,Yes
5853-DVNJ,Female,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,89.8,199.43,Yes
5854-ECAM,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,49.67,95.54,No
5855-FJNP,Female,1,No,Yes,12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),44.01,483.81,No
5856-GQAS,Male,0,No,No,61,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,18.25,1116.72,No
5857-HXNV,Male,1,No,No,72,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),61.33,4960.39,No
5858-IEAY,Male,0,Yes,Yes,64,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,37.55,2181.92,No
5859-JLNB,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,98.35,3183.37,Yes
5860-KSAE,Male,1,Yes,No,48,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,116.36,5623.25,Yes
5861-LZNH,Female,1,Yes,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,88.01,3459.52,No
5862-MGAK,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),87.39,2177.45,Yes
5863-NNNN,Male,0,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),21.9,192.13,No
5864-OUAQ,Female,0,No,No,51,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,79.85,3769.28,Yes
5865-PBNT,Male,0,No,No,38,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,52.38,1903.0,Yes
5866-QIAW,Female,1,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.35,195.12,Yes
5867-RPNZ,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.49,1797.07,No
5868-SWAC,Female,1,Yes,No,12,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,18.25,212.97,Yes
5869-TDNF,Female,1,No,Yes,51,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),18.25,983.47,No
5870-UKAI,Male,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,47.5,2262.1,No
5871-VRNL,Male,1,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,1419.28,No
5872-WYAO,Female,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.74,3095.55,No
5873-XFNR,Female,0,No,No,65,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.75,8648.35,No
5874-YMAU,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.41,1308.91,Yes
5875-ZTNX,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,98.58,769.48,Yes
5876-AAAA,Female,0,No,Yes,57,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),37.02,1829.07,No
5877-BHND,Female,1,No,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,80.73,5940.19,No
5878-COAG,Male,0,Yes,No,49,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,77.52,3273.16,No
5879-DVNJ,Male,0,Yes,No,2,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.26,191.11,No
5880-ECAM,Male,1,No,No,12,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,30.26,389.43,Yes
5881-FJNP,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,62.63,2983.15,Yes
5882-GQAS,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,89.44,81.54,No
5883-HXNV,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,118.75,750.6,No
5884-IEAY,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,118.75,739.07,No
5885-JLNB,Male,0,No,No,44,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),92.99,3856.33,No
5886-KSAE,Female,0,No,No,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),24.53,1358.07,No
5887-LZNH,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,1129.35,Yes
5888-MGAK,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,64.78,728.68,No
5889-NNNN,Male,0,No,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.76,2131.52,No
5890-OUAQ,Female,0,Yes,No,54,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,51.9,2492.22,Yes
5891-PBNT,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),93.64,84.92,Yes
5892-QIAW,Male,0,Yes,No,53,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),38.97,2355.52,No
5893-RPNZ,Male,0,Yes,Yes,48,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),105.15,4504.0,No
5894-SWAC,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),114.47,8017.07,Yes
5895-TDNF,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),47.53,96.75,No
5896-UKAI,Female,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,95.6,375.3,Yes
5897-VRNL,Male,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,116.13,203.01,No
5898-WYAO,Female,0,Yes,Yes,38,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),81.06,3189.83,No
5899-XFNR,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),118.75,894.06,No
5900-YMAU,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),58.62,190.37,No
5901-ZTNX,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,51.67,3858.38,No
5902-AAAA,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,118.75,5384.9,No
5903-BHND,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.35,188.96,Yes
5904-COAG,Male,0,No,No,9,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,27.69,251.33,No
5905-DVNJ,Female,1,No,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,118.75,7397.6,No
5906-ECAM,Male,0,Yes,No,65,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,23.04,1490.57,No
5907-FJNP,Female,0,No,No,11,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),96.83,1007.2,No
5908-GQAS,Male,1,No,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,118.75,1178.33,No
5909-HXNV,Male,0,No,No,42,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.67,3454.07,Yes
5910-IEAY,Male,0,Yes,No,33,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.85,3766.13,No
5911-JLNB,Female,0,Yes,Yes,33,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,47.44,1453.87,No
5912-KSAE,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),34.35,92.25,No
5913-LZNH,Male,1,Yes,No,38,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,93.1,4002.95,No
5914-MGAK,Female,1,No,No,11,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),101.13,1193.48,No
5915-NNNN,Male,0,Yes,No,64,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,63.39,4514.63,Yes
5916-OUAQ,Female,1,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.47,157.26,No
5917-PBNT,Female,0,No,Yes,2,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),18.25,33.77,Yes
5918-QIAW,Male,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,858.63,No
5919-RPNZ,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),99.93,3077.76,Yes
5920-SWAC,Male,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.75,2253.0,No
5921-TDNF,Female,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,32.99,258.42,No
5922-UKAI,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.62,27.13,Yes
5923-VRNL,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,113.05,110.78,No
5924-WYAO,Male,0,Yes,Yes,30,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,49.76,1481.83,Yes
5925-XFNR,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.54,89.0,Yes
